Towns,PA,0
Sparkman,FL,3797.82
Johnson,TX,5152.15
Hancock,IN,3983.04
Wester,FL,2680.6
Butler,NY,14000.14
Guy,VA,0
Roberts,MI,2729.26
Dickson,TX,0
Miller,NJ,12904.93
Smith,GA,6153.77
Conner,AZ,6651.28
Secrest,CA,9741.43
Mcfarland,TX,5438.36
Albright,NY,9602.29
Urbina,OH,13448.49
Hoff,VA,13094.05
Jessie,WA,14960.76
Spinks,AZ,13083.21
Torres,CO,7037.5
Pennock,MT,8206.79
Schmeltzer,KY,12391.42
Juarez,AZ,18781.08
Cullen,MD,4366.68
Hosley,CA,2105.83
Thornton,FL,4429.7
Laine,TN,7139.85
Timms,OK,3851.23
Mohr,MI,2433.96
Hoff,KY,10086.21
Wood,MI,1132.25
Weise,MS,1423.57
Taylor,CA,9959.87
Gomez,IA,13198.91
He,MO,3597.19
Amedee,MT,7906.44
Fortier,IN,0
King,IL,2948.74
Bell,PA,4329
Hawkins,TX,16119.18
Brown,CA,9976.41
Meyers,TX,0
Allen,TX,5145.2
Rine,FL,0
Kuester,CA,0
Cureton,AK,2932.08
Arreguin,TX,0
Tennant,CA,0
Pedersen,MI,4767.48
Smith,IL,16803.68
Foster,TN,0
Lawson,HI,0
Flynn,MA,7963.04
Stokes,GA,2099.77
Gowan,FL,7910.55
Blank,SD,12478.06
Gilmore,AL,18319.49
Doe,AZ,17914.85
Quijada,TN,15586.36
Davis,IL,11782.18
Stewart,RI,0
Mcdermott,AZ,18106.13
Rosales,TX,7066.18
Straight,FL,4454.69
Bowen,NJ,3829.63
Morado,FL,1223.44
Ferrara,IL,16987.24
Cox,UT,13588.42
Sanchez,FL,4334.1
Sanson,TX,8773.23
True,MO,12482.53
Moriarty,CA,5939.49
Kosinski,MT,1799.93
Whelan,NY,6879.96
Ressler,NM,9135.83
Graf,CA,15861.14
Coffman,NY,4741.32
Rose,PA,10042.81
Thornton,IL,13214.89
Santos,KS,5616.27
Christiansen,CO,11942.07
Beaty,MO,3024.01
Hernandez,WA,10844.98
Thatcher,OH,4368.9
Gagliano,TX,0
Morgan,NY,13972.06
York,NC,1844.27
Hamon,CO,7394.06
Diaz,TX,1649.13
Madden,MI,0
Schmidt,MO,7470.57
Dunavant,NY,16703.67
Munden,WA,4846.28
Campbell,MS,7742.04
Freeman,NC,14329.13
Hurley,CA,12905.34
Pulley,FL,0
Little,WI,8971.4
Henry,TX,5453.32
Colson,MI,2528.34
Mangum,NY,12192.29
Brown,CA,0
Campbell,VA,7805.33
Bowman,NY,0
Dengler,IA,9700.8
Linn,GA,0
Abrams,NY,4024.8
Mowrer,MD,0
Garton,TN,2808.88
Blackman,FL,0
Simpson,MN,4232.18
Cole,IL,0
Smith,AZ,4788.2
Thomas,CA,5369.3
Rickett,IL,21319.7
Henry,MA,10117.14
Helms,IN,0
Dicks,TN,2636.34
House,FL,5161.75
Kitt,GA,10234.66
Alcock,CA,0
Howard,TX,8140.29
Simpson,IL,8077.78
Brown,IL,9383.73
Green,SC,4531.64
Mathias,FL,0
Mitchell,IL,2691.25
Cook,DC,16136.13
Chubb,CA,12964.48
Hayes,FL,8325.36
Collier,IA,3040.43
Ludlum,NY,0
Ahmad,CA,3198.48
Francisco,LA,0
Hoehn,WA,9945.99
Archibald,CO,13171.73
Rogers,CO,3389.05
Hamlet,NY,10810.5
Doris,NH,0
Kirkland,GA,0
Henson,VA,4898.7
Roderick,MS,0
Hill,RI,5691.42
Mccall,VA,2106.66
White,NY,0
Prichard,NY,10224.55
Burnett,NJ,11929.03
Cooper,TX,8348.05
Shawver,PA,6060.14
Campbell,CA,0
Echols,NC,14125.17
Knight,FL,24435.11
Thomas,IN,4811.62
Martinez,VA,0
Bouffard,CT,5781.45
Harden,MD,12856.13
Reich,CA,2987.94
Gorman,OR,8135.34
Pipkin,DC,5502.54
Freeman,IN,3494.37
Jackson,TX,0
Sanders,NY,4458.57
Kessler,CA,12714.64
Bradshaw,MI,5883.85
Brown,MO,6400.71
Davis,TX,7624.75
Butler,OR,2537.74
Cummins,DE,5881.1
Lowe,KY,13655.45
Jones,CA,0
Winters,TX,5658.58
Miller,OR,7041.31
Vogelsang,CA,9269.33
Lott,TX,6500.81
Murphy,PA,5436.12
Schafer,VA,0
Farmer,MN,9978.64
Ellington,MN,17843.68
Robinson,NE,13583.3
Garcia,TX,7709.02
Austin,NY,4819.23
Riviera,MO,4114.42
Hunter,MI,9043.58
Dowell,TX,0
Barnwell,ME,3202.84
Moreau,MS,12501.94
Mccray,OH,14111.27
Jones,OH,13515.57
Wood,MS,8265.35
Rios,PA,12172.33
Deady,CO,12230.89
Sanabria,NC,4185.5
Wesolowski,CA,2021.36
Velasquez,NY,0
Haywood,CA,5612.23
Selders,GA,3688.75
Smith,NY,3063.54
Thomas,IN,3691.55
Montana,CA,0
Templin,MO,3476.91
Wilson,OR,4360.59
Gilkey,CA,15652.87
Evans,MI,0
Johnston,GA,7205.51
Lipson,WA,4260.03
Sayers,TN,5428.25
Gabrielson,OH,0
Johnson,VA,7648.9
Murray,IA,1676.54
Andrews,WA,3975.77
Niehaus,NC,0
Jackson,WA,8296.1
Seay,DC,0
Chapman,MI,4512.9
Claiborne,AL,7588.86
Quinonez,ME,10834.45
Casteel,IN,5715.27
Cummings,CA,2275.41
Bruce,PA,2213.6
Phillips,PA,9236.61
Rivera,PA,0
Hazard,NV,3433.05
Urban,MN,5419.83
Malone,CA,13930.27
Hunter,TX,5392.49
Carlson,TX,0
Quinn,NJ,12661.57
Dyer,DC,12014.88
Traylor,PA,0
German,TX,1120.04
Smith,AZ,18028.56
Jackson,MO,7793.74
Gil,IN,8176.03
Heger,NM,6730.11
Douglas,PA,6164.02
Clay,MN,0
Hampton,GA,5613.07
Tarr,MI,0
Campbell,NY,0
Boggs,MN,0
Miller,NC,2858.78
Cohen,FL,8970.51
Sawyer,UT,6768.36
Jenkins,AR,0
Bowles,VA,5538.82
Jones,TX,0
Morehead,IL,6314.16
Lozano,NC,0
Holmes,WA,3872.45
Maravilla,VA,3286.94
Sheldon,KY,1518.01
Brodie,MO,5795.89
Dennis,TX,0
Jimenez,ID,6104.27
Porter,IA,0
Gokey,MO,15379.83
Peters,NC,12350.55
Sommers,MI,0
Rhee,WA,7626.73
Johnson,SC,0
Castle,OK,0
Moore,TX,5844.08
Reed,NJ,2964.88
Zarate,IN,4642.19
Downs,NY,5438.51
Merritt,NJ,1032.97
Austin,NJ,0
Boudreaux,TX,0
Mcneal,MD,3855.5
Keeler,CO,7997.17
Steele,NE,2156.32
Young,MI,0
Dancy,NY,6246.35
Metz,WA,3412.01
Gray,FL,19523.95
Hernandez,MN,15144.57
Fincher,OH,15492.74
Jones,MA,2124.03
Brown,FL,2823.33
Hernandez,MA,4263.83
Richardson,CA,6739.16
Smith,TX,2309.4
Turner,NC,3354.53
Chase,MS,5716.9
Jankowski,MO,10111.51
Smith,NE,11804.28
Huang,GA,17227.77
Jackson,NY,7822.87
James,NY,19257.36
Lejeune,CA,4014.26
Stanley,MO,2188.54
Sams,PA,2236.44
Morrison,PA,7293.1
Moss,LA,10710.76
Jenkins,CA,6984.25
Turner,NY,6713.84
Welch,WI,0
Perkinson,LA,6442.58
Poling,PA,14816.62
Dunfee,SC,9673.81
Graves,CO,0
Delgado,MD,11881.32
Tally,WI,0
Hollis,AZ,18026
Rather,MN,5846.12
Chase,MA,0
Jones,AZ,0
Newton,MD,3239.19
Hammond,NY,17124.81
Roussel,CO,0
Wheeler,IL,0
Beck,TX,2771.17
Ross,PA,2779.83
Curran,CA,7686.05
Lipp,FL,7730.91
Colby,OH,0
Smith,NJ,14026.07
Mears,AR,7543.39
Moore,PA,12320.16
Brown,TX,13126.92
Starr,OH,0
Brown,UT,5713.69
Lyon,MS,12735.98
Hickman,IL,8653.98
Hobbs,AK,0
Sears,GA,6333.05
March,IL,0
Howard,TX,10484.44
Lor,KY,2704.44
Moore,SC,11392.44
Tran,IL,4047.77
Larson,FL,3125.41
Moreno,NJ,7463.14
Dehart,WI,0
Thomas,TN,8713.48
Chapman,GA,5032.74
Phillips,NJ,7285.84
Williams,IL,17800.18
Brown,NY,8631.67
Brewer,OH,8226
Sanders,GA,0
Rockey,OH,0
Hamilton,MN,5216.92
Meyer,KY,2735.9
Burks,CA,6263.39
Mcgregor,MI,22374.38
Friend,NY,8912.96
Miller,FL,7923.77
Walker,NY,10815.27
Moise,FL,9004.23
Redmond,LA,0
Mcdonough,FL,9374.68
Dunlap,MD,6682.92
Cook,IL,9848.24
Silvia,TX,10223.55
Harlan,IL,0
Borders,CA,6168.24
Nickerson,NY,5586.14
Williams,TX,6979.62
Moorman,TX,3998.43
Moos,FL,6884.78
Flores,NH,3288.84
Keller,GA,14251.98
Bautista,IL,3138.41
Anderson,TX,7580.98
Walker,MD,9446.39
Tackett,MI,6766.67
Gainey,WI,4682
Hubbard,MI,0
Diaz,NE,0
Miller,LA,2091.36
Lenoir,OH,17229.1
Smith,NY,0
Harrison,OR,3432.78
Miller,NY,1368.52
Smith,NY,0
Rushing,MN,0
Simmons,TX,11520.44
Clemons,IA,10811.95
Wendt,FL,9840.9
Spencer,MD,6349.85
Harris,GA,9771.81
Baird,CA,10460.81
Pendleton,IL,22823.21
Black,NJ,6838.08
Taube,CA,6049.31
Rocha,OR,0
Weber,MN,0
George,GA,1730.93
Vega,MD,16319.93
Bowden,TX,0
Levine,MO,20220.97
Davis,WI,0
Stevenson,VA,2527.36
Hayden,IL,2689.96
Eckhart,NM,3902.67
Dodd,OH,5924.64
Cameron,FL,3390.06
Rosenberg,NC,0
George,CA,0
Hope,NJ,1916.32
Elliott,MD,10495.65
Shuford,PA,6691.61
Taylor,CO,1186.26
Kiefer,NJ,4684.25
Redd,CA,3747.35
Cunniff,NC,18811.39
Rodriguez,CA,9414.78
Toledo,AR,8014.47
Glaze,TX,5803.2
Wallace,FL,1689.79
Preston,NY,7459.13
Crump,CA,9508.56
Williams,MA,13924.03
Delaney,OR,2437.6
Warren,MI,9799.19
Urrutia,MI,4588.61
Cumming,CA,11784.82
Zuniga,OR,5126.03
Gaertner,IN,9390.67
Matlock,LA,4837.63
Gould,DC,0
Rooney,NY,0
Wulff,OH,5611.47
Leroy,AL,3399.16
Downing,AZ,6975.49
Sutherland,OH,3997.1
Brown,TX,0
Brown,IL,0
Rice,NY,10437.63
Bray,CA,0
Lewis,IL,1822.73
Whatley,KS,4816.59
Jones,MN,22138.03
Rahm,AZ,0
Sparks,MA,7484.16
Skinner,MS,0
Murphy,AL,7434.34
Mickelsen,KS,14952.85
Bland,MD,14649.32
Beers,TN,6920.16
Schroeder,SD,6891.41
Ramsdell,LA,4847.56
Fiore,AL,10117.01
Prescott,NE,0
Shipp,KS,1870.02
Greene,SC,14746.88
Jacobs,MN,3718.45
Monaghan,AL,0
Arnold,PA,1294.94
Pyle,NC,14017.66
Caputo,OH,9120.13
Haskins,NY,11700.64
Evans,CA,9397.33
Yokota,PA,4286.89
Barkley,IN,11617.61
Ward,IA,3554.07
Sanchez,MI,5923.1
Patton,VA,2527.54
Pratt,PA,0
Austin,FL,3443.93
Hope,MD,3838.41
Scott,GA,0
Taylor,NE,2897.32
Mcguire,PA,4185.01
Rivera,FL,12654.25
Lasseter,NC,1910.02
Schmidt,TX,1954.91
Gill,NJ,6915.82
Buckner,MI,15370.51
Macdougall,AZ,6141.8
Mclean,NY,5162.9
Knight,CA,1597.12
Peterson,IN,4613.99
Scarlett,MO,6433.89
Garrett,NY,2397.94
Hudgens,MA,6899.62
Goodwyn,OH,4732.95
Mcdonald,LA,2683.04
Mcminn,NC,18492.66
Welch,NJ,4437.94
Anton,MI,5598.95
Sunseri,TX,8734.18
Gebhard,IL,2358.75
Leonard,NC,0
Hoover,WI,0
Watts,IN,19790.85
Ahrens,NY,9659.29
Hunt,NJ,12695.03
Hopkins,OR,0
Vick,CA,4740.82
Marmon,OH,0
Jones,NY,8854.19
Carter,IL,9170.81
Schreiber,WA,10893.59
Young,MS,3422.76
Nations,PA,7579.72
Turner,WI,6909.25
Erickson,IN,12689.21
Howard,NC,8332.93
Mcvay,OH,2682.71
Griffin,SC,3223.87
Thatcher,CA,8627.81
Ayala,TN,4352
Overlock,MI,8890.64
Adrian,TX,5534.23
Mattingly,OH,0
Long,LA,13033.33
Wilson,TX,2132.93
Busse,VA,2187.97
Martin,OK,2546.12
Austin,OH,7515.28
Turner,OH,3618.84
Culp,CA,10832.6
Fraser,FL,3562.02
Hitch,IA,6892.5
Hensler,WA,0
Surber,CA,9738.89
Reed,KS,4225.65
Meyers,CA,11575.81
Bell,KY,0
Hampton,VA,0
Nelson,MI,0
Morris,KS,2528.75
Fussell,AR,12684.32
Price,NC,8332.11
Marsh,CO,4569.51
Gaines,MA,7136.87
Johnson,NY,10307.8
Summer,FL,4658.99
Crimmins,NY,9908.1
Smith,TX,8259.91
Mendoza,CT,0
Morrison,LA,2043.4
Graham,TX,11101.44
Jones,OH,7276.22
Simms,OH,0
Sample,CA,0
Nunn,MI,10097.28
Brown,WI,0
Lien,WI,8759.5
Pickens,NY,0
Gaines,OK,20399.37
English,NC,0
George,IN,3784.42
Meyers,AZ,4452.15
Marsh,OR,4199.79
Kell,CA,5781.59
Maysonet,MI,0
Lambdin,TX,11580.72
Roberson,PA,1753.17
Corley,PA,0
Rainbolt,SC,5769.61
Todd,FL,9105
Hunt,VA,10957.82
Parker,TX,9475.64
Lopez,MA,7497.79
Askew,LA,5349.39
Frazier,IN,12780.24
Williams,KY,6821.51
Castillo,PA,3347.01
Hunter,AR,12846.24
Crossman,TN,3507.31
Watkins,MO,5746.33
Williams,UT,10352.02
Tewksbury,MO,0
Smith,WY,12855.69
Slayton,WI,0
Hayes,PA,1360.85
Fogg,MA,7786.6
Templeman,PA,2373.88
Edwards,WA,5354.91
Mcclung,TN,2837.06
Mcquaig,TX,0
Begley,IL,8218.62
Drake,OK,15569.37
Youngblood,IL,0
Taylor,RI,3815.49
Cox,FL,2877.4
Flores,AL,0
Bachman,CA,3763.11
Downing,MN,6777.35
Angell,NJ,6743.43
Carpenter,KS,3986.65
Mosher,NC,0
Schacht,MD,12031.67
Guzman,UT,9514.37
Hopkins,TX,3608.7
Worley,FL,3831.42
Andrews,CA,11525.36
Penn,PA,3074.01
Flynn,NM,12150.17
Amato,CA,3685.66
Battle,NC,0
Mcneal,TX,3774.24
Pritchett,MS,0
Verrett,MD,10767.52
Bauer,MD,8145.41
Rossetti,WY,10364.93
Bronson,TX,9709.57
Segura,TX,0
Calder,GA,27388.14
Dillingham,LA,13280.01
Rivers,OH,7710.47
Desjardins,MA,0
Hoffman,VA,0
Ortiz,WA,13050.93
Marx,FL,4380.1
Blanco,MA,2484.46
Campbell,KY,10100.36
Tobey,FL,5042.76
Spell,NC,7778.46
Perry,MI,12785.5
Gresham,NJ,11877.11
Yi,MI,0
Martinez,OK,3269.21
Williams,KS,6284.76
Ashley,KY,4227.35
Birch,ID,1161.22
Golden,MA,12582.05
Marini,SC,11611.7
Stern,OH,4483.7
Roy,PA,6831.17
Sparks,PA,0
Hubbard,IL,5116.04
Berry,TX,13014.94
Starkey,FL,2691.67
Day,SC,12918.78
Grabowski,TX,3327.25
Stevens,NJ,11038.85
Demers,CA,10220.3
Sieg,TX,5718.18
Morales,MI,5184.08
Aguirre,PA,6174.09
Smith,GA,6302.11
Black,AZ,8384.05
Ballenger,MI,13427.8
Myers,FL,13080.69
Dominguez,WA,0
Jacobs,NH,5447.6
Torres,CA,0
Bryant,TX,3212.23
Edmonds,TX,10444.33
Chowdhury,SC,0
Patterson,NJ,9644.95
Swinford,OH,6046.14
Mcleod,MO,7330.91
Oswald,NJ,0
Montes,IL,11280.62
Matthews,MN,11116.74
Martin,CA,1683.44
Prado,MO,0
Gray,NY,2313.58
Walz,IL,20137.71
Clarkson,MO,0
Turner,CA,2664.92
Poole,SC,0
Hoerner,NY,6938.23
Terrill,MI,17199.89
Mouton,AZ,15119.19
Heilman,NC,0
Lee,TN,13779.03
Dugan,FL,5061.35
Waller,NY,2432.51
Faith,TX,0
Crocker,KY,11799.58
Trent,DC,1236.09
Farrar,KY,6729.84
Banks,WV,10199.87
Mcculley,MA,1247.43
Pinedo,NJ,3402.41
Jones,IN,12226.96
Daniels,CO,0
Hendrix,NJ,2912.75
Ford,MO,12935.22
Carr,WA,9050.49
Lopez,WV,4059.62
Diaz,NC,7804.24
Noe,NJ,3798.77
Graham,TX,8147.93
Schatz,TX,4527.89
Nelson,MI,0
Sanchez,CA,2029.36
Lake,IL,7690.72
Wheeler,TX,2866.69
Rosario,AZ,10334.8
Stonge,KS,7432.51
Guido,WI,8093.83
James,TX,5768.3
Archer,MN,5805.53
Overton,MN,7353.12
Jordan,WA,11730.01
Call,CA,10578.87
Medrano,OH,10799.59
Bowens,CO,2518.96
Carmack,TX,14603.48
Pena,FL,4796.71
Garnica,MN,1621.96
Freeman,NJ,5770.41
Mcadoo,KS,8734.19
Robinson,PA,10028.27
Jinks,NJ,11441.43
Pineda,CA,18091.93
Silva,MD,11194.46
Tregre,MA,8643.59
Long,SC,0
Peiffer,NY,6035.96
Hopkins,CA,5822.21
Rogers,CA,4491.17
Schoenrock,PA,0
Brainerd,FL,3736.68
Guess,TX,0
Green,OH,2319.2
Garcia,KY,8355.28
Dehaven,FL,8997.29
Powers,LA,8047.76
Dean,KS,8174
Mackey,TX,0
Pankey,NC,5883.75
Dove,MN,0
Drain,KY,17317.58
Baptiste,PA,7166.22
Rodriguez,OR,13132.15
Jenkins,TX,2121.19
Steel,KY,6708.44
So,IN,17082.47
Hower,IN,0
Ferris,NC,4568.48
Roberts,WI,0
Fox,TX,10162.93
Jolly,NC,0
Lopez,HI,9548.08
Hayes,OH,10887.72
Hein,GA,8222.87
Pitts,NY,6196.94
Seay,FL,8220.84
Brett,MA,10538.67
Smith,CA,2013.02
Long,FL,5680.83
Behrendt,RI,2358.28
Curtis,TX,6496.86
Hardison,TX,4179.51
Martinez,GA,1309.29
Johnson,MA,4872.78
Ward,NV,0
Cross,KS,0
Bynoe,TX,0
Dirksen,KS,3723.24
Otten,WA,7124.5
Gallo,FL,13310.27
Layton,TX,2901.9
Jarrett,LA,4274.12
Richardson,CA,15507.9
Vasquez,CA,1286.64
Court,CA,5768.95
Epstein,OH,8750.85
Castaneda,WA,4378.6
Humphreys,MI,2382.83
Monaghan,IL,3309.83
Velez,CA,0
Nunn,GA,0
Negri,NJ,8257.66
Lewis,OH,5090.41
Merriman,IL,0
Parson,NY,4069.21
Luna,CA,0
Haywood,OR,6589.63
Corey,TX,3330.48
Mcintosh,AZ,3191.49
Sosa,NJ,18910.32
Duprey,VA,12102.19
Johnson,NJ,2820.03
Angus,CA,0
Smith,MN,0
Pick,CA,13295.63
Murchison,CA,1107.1
Trew,AR,1380.42
Omalley,CA,10833.81
Cato,NC,2584.87
Evans,CA,0
Rickard,MA,18548.55
Lesko,TN,4087.73
Tiano,MA,2682.39
Gill,TX,0
Rubio,IL,16152.88
Briggs,DC,4678.95
Hart,WI,21644.74
Walker,KY,0
Ramirez,IL,12507.8
Reynolds,AZ,4643.65
Mortenson,WI,7168.82
Santana,CT,5678.29
Newberg,NY,11779.39
Humphrey,TX,1927.78
Rettig,IN,6399.33
Bruckner,OH,2195.26
Lamp,PA,5678.66
Stubblefield,CA,2848.93
Murphy,NH,6827.52
Johnson,NY,1867.16
Tyler,GA,0
Schultz,DE,6660.3
Head,CA,0
Price,TX,4237.21
Odonnell,AR,10608.35
Cote,DC,4490.46
Weatherall,KY,2564.9
Karsten,CA,7551.09
Vela,TN,5972.6
Sharp,MA,4649.46
Webster,IL,0
Clements,NY,7252.29
Ryan,MI,11112.77
Metz,PA,0
Muse,WI,8027.53
Lumpkin,CT,8086.33
Perez,FL,1468.6
Colon,WA,0
Pugliese,NJ,3667.63
Paredes,WA,8999.42
Teel,TX,9245.97
Cathey,TX,12539.74
Akers,CA,19352.01
Nieto,IL,5860.76
Perez,GA,0
Terrell,NC,4242.76
Abrams,CO,2193.15
Garvin,NJ,0
Cade,CA,9581.36
Akers,CA,10518.24
Spann,IN,7588.68
Marvin,OH,0
Fallin,WI,11124.99
Barlow,CA,6289.66
Martin,PA,5829.93
Roman,NJ,7994.56
Peterson,FL,10587.59
Garrett,MD,0
Friedman,HI,10443.84
Grunwald,MT,0
Ochoa,CO,6913.6
Montoya,CA,7869.68
Wyatt,VT,1376.65
Givan,MO,0
Diaz,CO,22325.05
Lytle,IL,3881.16
Mcgowan,MT,1837.63
Dingle,LA,12671.62
Taylor,TX,8391.62
Adams,MA,0
Snyder,WI,16818.13
Perrine,SC,7970.45
Stephens,PA,16460.93
Frazier,WI,8694.39
Alexandre,OH,6349.5
Caggiano,CA,0
Wilson,PA,1829.83
Ragland,NE,8924.86
Molina,OH,7394.68
Kellum,GA,1238.35
Morse,FL,4905.21
Thompson,SC,0
Clemmons,OH,14629.66
Tobey,IA,5300.51
Lietz,PA,0
Walsh,MI,1356.61
Fox,AL,0
Malone,GA,0
Rich,VT,9954.42
King,MN,0
Steele,TX,0
Ramer,NJ,3461.55
Fredrickson,NH,6945.52
Steverson,OH,2982.08
Barreras,MN,1110.75
Wescott,CA,15969.7
Anthony,NJ,16960.89
Clark,GA,7111.35
Gold,MS,6729.74
Cosgrove,LA,5558.32
Medlin,GA,7724.72
Jones,IL,0
Heron,MI,6522.13
Wilde,FL,0
Pena,KS,8706.72
Paulson,SC,0
Stevenson,NY,0
Beck,PA,5379.07
Hedgepeth,NJ,3598.53
Broadway,NJ,14760.17
Walker,AL,9759.66
Pitts,MN,7074.98
Rose,NY,1961.79
Reed,OH,9566.56
Roper,ND,18869.48
Dorgan,NJ,1480.79
Warren,MI,9283.33
Berry,IL,9221.93
Boddie,AL,1664.39
Ludwig,VA,0
Whitley,FL,8384.69
Dodson,IL,14869.95
Hite,CA,0
Kujawski,CA,0
Thompson,TX,0
Mays,WI,0
Emerson,MD,0
Baker,VA,0
Parker,NC,6626.62
Mcknight,CA,8716.6
Morgan,FL,0
Reed,NC,7758.84
Sligh,OH,9761.72
Jones,MI,7109.05
Cheung,MT,7558.6
Maxwell,TX,0
Reed,MO,3469.51
Esquivel,FL,2434.17
Joiner,CA,14154.27
Phillip,NC,8163
Aguilera,MA,9167.71
Runyan,MN,6295.71
Shepherd,MD,18282.6
Gould,CA,0
Mcgee,NC,0
Clem,NV,7127.03
Struck,PA,14249.04
Bradley,MA,7772.11
Edwards,AZ,0
Sewell,TX,2375.44
Smith,CA,7111.69
Gilson,WA,0
Payne,MD,12872.67
Culbertson,MI,4448.38
Brault,MA,1507.31
Bartlett,IN,4289.84
Carter,FL,6892.61
Bradshaw,PA,5372.89
Murphy,OH,11054.98
Byrum,UT,4176.97
Carpenter,WI,5621.1
Pearson,NJ,0
Shaw,CA,5525.33
Espinoza,OH,14444.72
Williams,PA,8546.62
Derosa,MA,2827.66
Lee,CO,4680.44
Woodson,AZ,1092.52
Larrabee,NY,5246.01
Jacobs,MN,2922.36
Mata,OR,0
Tiernan,TX,7646.19
Hall,FL,11300.06
Bonnet,DC,6695.12
Morabito,MD,0
Hale,AL,16358.11
Mcnally,CA,4513.26
Sena,CA,1008.51
Lewis,NY,5777.09
Bender,TN,4832.03
Higgins,NY,0
Basso,TX,4922.66
Jones,FL,0
Porter,MN,3983.08
Butler,TN,0
Rankin,WY,1052.15
Light,NY,9001.45
Levine,NY,2187.88
Frost,VA,9300.01
Coleman,PA,1324.19
Kogut,MN,3460.47
Vargas,TX,0
Suh,WA,13864.05
Day,OK,3609.64
Schneider,TN,0
Dancer,MO,10075.66
Timm,VA,9266.58
Fox,IN,0
Gonzalez,AZ,9340.42
Marquez,MA,0
Love,CA,4048.42
Mcghee,TN,2227.33
Stone,NY,2613.38
Pendleton,WA,1425.98
Broderick,CA,11106.08
Ragin,AZ,3463.91
Widmer,IA,5901.26
Marvin,WI,2254.42
Avila,IL,0
Dunn,PA,15344.28
Polk,CA,1637.4
Anderson,CA,0
Hamilton,MN,9388.55
Kincannon,SC,6789.56
Hansen,MI,0
White,OK,1581.04
Reynolds,CA,7586.03
Potts,VA,0
Becnel,IN,1380.43
Jackman,KS,5350.82
Gaddis,MI,0
Webster,VA,7016.7
Mcguire,CA,13065.95
Campbell,TN,10785.42
Stocks,PA,6284.62
Mitchell,PA,3841.46
Streater,NY,7984.85
Harris,CA,12808.82
Huerta,PA,0
Williams,NC,0
Kelly,TX,0
Dawson,IN,8092.29
Smith,OK,0
Bailey,MS,8245.76
Locklear,CA,8988.93
High,TX,16037.52
Johnson,MS,3729.19
White,CO,9639.4
Sutton,CO,0
Currie,MI,20275.13
Campbell,SC,9502.63
Bullard,TX,7160.22
Ford,CA,0
Blevins,NV,9431.89
Stone,CA,9116.21
Woodyard,OK,11108.78
Roque,UT,4903.35
Barnes,SC,6146.57
Gavin,OH,0
Dickerman,OR,5223.13
Hammond,NE,2204.22
Jackson,KY,1062.34
Smith,MI,0
Lopes,MI,0
Wiest,KY,0
Campos,MI,0
Jenkins,UT,4367.75
Brown,MS,11758.82
Farris,MA,5831.73
Lacasse,MA,0
Mullins,CA,8314.79
Darling,NE,6024.26
Chapman,MN,7310.39
Thompson,NY,14589.2
Berry,AR,1722.41
Infante,NC,0
Palmer,AR,0
Graham,CA,7766.99
Lakey,TX,6692.25
Wilson,GA,1284.16
Sanchez,MI,3812.2
Harmon,OH,4984.46
Sowell,OK,0
Bruns,WI,0
Jenks,WA,0
Howard,TX,5875.12
Hood,NJ,7915.4
Salvador,OR,7472.44
Davis,MI,1722.07
Morgan,IN,0
Norman,WI,4996.06
Craighead,IN,0
Sandusky,WI,3154.72
Haywood,TX,0
Santana,NJ,4715.18
Gaul,FL,0
Parkinson,CO,8238.8
Campbell,CT,4657.68
Heaps,NY,18630.49
Swartwood,MD,2691.55
Larsen,TX,16375.26
Gutshall,TX,5862.74
Howell,CA,0
Quinto,WI,6170.83
Hill,PA,3161.01
Longacre,CA,11863.67
Keller,PA,4201
Southard,CA,0
Harrison,MI,9238.19
Hanson,TX,17282.22
Swint,LA,3343.95
Navarro,NJ,7699.53
Totten,PA,7559.88
Coston,UT,0
Davis,NV,9425.06
Sanford,MS,0
Peck,FL,10044.1
Davis,TX,14216.64
Sanders,MA,6109.19
Severe,GA,7818.03
Wiggins,NC,0
Haas,WI,5435.94
Denton,IL,5710.23
Aiken,WV,11723.32
Aaron,IL,1345.21
Pryce,CA,5087.96
Harrison,ND,3890.71
Eames,MI,6668.06
Berkowitz,TN,8385.67
Outlaw,CA,0
Lane,NJ,2897.37
Furman,OR,14995.3
Wilson,CA,0
Sherer,CA,0
Hart,WA,9760.34
Pennington,NY,14140.3
Hammett,MD,8118.64
Boggs,NY,0
Williams,SC,5416.84
Phillips,MN,5225.38
Deputy,NV,0
Gonzalez,AL,5660.52
Yu,KS,0
Konopka,PA,3423.69
Walker,TX,8020.21
Mcwhorter,NY,3586.28
Croll,MA,0
Delarosa,NC,5806.23
Davenport,SD,5608.1
Perez,MD,18020.24
Nevers,IA,0
Osborne,IA,3370.84
Hicks,PA,19825.18
Willis,AL,1225.54
Reaper,KY,1196.07
Sweeney,LA,13081.64
Wilson,PA,3533.4
Rubio,VA,7024.53
Thomas,SC,0
Cunningham,FL,13722.35
Mcclelland,MA,1514.01
Redman,IA,0
Falconer,GA,4167.68
Young,CA,10045
Cantwell,AZ,3304.6
Brunson,FL,2906.3
Min,NY,0
Langenfeld,OR,9975.61
Macdougall,VA,5379.96
Porter,NY,11186.83
Williams,TX,5932.62
Durr,TX,0
Baker,SD,20272.93
Perkins,CT,6266.29
Bartlett,PA,13650.1
Prendergast,TX,12002.6
Godwin,MO,8415.05
Edmond,UT,0
Bauer,SD,0
Martin,MA,10466.05
